azimuth_deg,elevation_deg,element_index,amplitude,phase_deg
-125.0,100.0,2,1.10693,-39.37463
-125.0,100.0,3,0.95925,-26.82044
-125.0,100.0,4,0.99805,-41.38891
-125.0,100.0,5,1.00894,-21.47739
-125.0,100.0,6,0.98489,-15.19475
-125.0,105.0,0,0.92842,-18.99795
-125.0,105.0,1,0.90421,-21.73685
-125.0,105.0,2,1.10251,-38.66174
-125.0,105.0,3,0.93517,-24.70806
-125.0,105.0,4,0.97665,-39.40849
-125.0,105.0,5,1.02578,-20.79102
-125.0,105.0,6,0.98094,-15.76966
-125.0,110.0,0,0.91655,-19.31602
-125.0,110.0,1,0.90282,-22.47638
-125.0,110.0,2,1.09635,-37.5706
-125.0,110.0,3,0.91606,-24.13084
-125.0,110.0,4,0.97628,-39.8793
-125.0,110.0,5,1.04607,-19.98099
-125.0,110.0,6,0.94179,-12.91176
-125.0,115.0,0,0.8937,-22.12347
-125.0,115.0,1,0.90418,-21.89314
-125.0,115.0,2,1.0888,-38.07364
-125.0,115.0,3,0.87245,-25.12332
-125.0,115.0,4,0.97584,-39.1123
-125.0,115.0,5,1.03022,-18.52316
-125.0,115.0,6,0.90603,-13.35944
-125.0,120.0,0,0.87325,-21.46063
-125.0,120.0,1,0.89166,-24.44649
-125.0,120.0,2,1.05787,-39.88528
-125.0,120.0,3,0.84587,-24.98626
-125.0,120.0,4,0.98828,-38.93032
-125.0,120.0,5,1.01046,-17.6055
-125.0,120.0,6,0.87548,-12.89497
-125.0,125.0,0,0.85225,-21.76711
-125.0,125.0,1,0.88628,-24.9786
-125.0,125.0,2,1.03559,-41.89681
-125.0,125.0,3,0.83042,-23.53581
-125.0,125.0,4,0.98329,-37.36716
-125.0,125.0,5,0.96761,-18.66018
-125.0,125.0,6,0.84,-12.04021
-125.0,130.0,0,0.823,-23.15555
-125.0,130.0,1,0.87316,-25.45334
-125.0,130.0,2,0.99821,-41.62237
-125.0,130.0,3,0.80678,-25.01959
-125.0,130.0,4,0.96977,-36.84087
-125.0,130.0,5,0.92908,-16.66687
-125.0,130.0,6,0.83297,-11.06022
-125.0,135.0,0,0.80956,-24.32744
-125.0,135.0,1,0.85529,-24.41055
-125.0,135.0,2,0.96063,-43.50915
-125.0,135.0,3,0.78721,-25.75873
-125.0,135.0,4,0.95163,-39.31699
-125.0,135.0,5,0.88154,-15.30257
-125.0,135.0,6,0.84466,-10.04567
-125.0,140.0,0,0.7849,-23.8408
-125.0,140.0,1,0.85214,-24.94401
-125.0,140.0,2,0.92433,-41.94468
-125.0,140.0,3,0.7823,-23.96792
-125.0,140.0,4,0.93247,-36.73616
-125.0,140.0,5,0.84686,-14.23727
-125.0,140.0,6,0.83792,-10.05394
-125.0,145.0,0,0.74735,-25.21224
-125.0,145.0,1,0.8141,-25.43842
-125.0,145.0,2,0.87837,-41.85067
-125.0,145.0,3,0.77402,-22.33199
-125.0,145.0,4,0.89098,-36.42994
-125.0,145.0,5,0.83229,-15.26494
-125.0,145.0,6,0.82767,-9.19838
-125.0,150.0,0,0.73019,-26.95353
-125.0,150.0,1,0.79244,-28.86601
-125.0,150.0,2,0.84093,-40.60645
-125.0,150.0,3,0.75254,-23.97296
-125.0,150.0,4,0.82798,-38.44432
-125.0,150.0,5,0.81395,-13.65788
-125.0,150.0,6,0.79668,-9.72969
-125.0,155.0,0,0.70588,-25.5837
-125.0,155.0,1,0.7478,-26.80553
-125.0,155.0,2,0.81115,-41.77902
-125.0,155.0,3,0.75297,-22.66758
-125.0,155.0,4,0.78027,-35.80074
-125.0,155.0,5,0.80389,-10.64668
-125.0,155.0,6,0.73778,-6.14631
-125.0,160.0,0,0.67608,-27.20588
-125.0,160.0,1,0.72378,-26.54504
-125.0,160.0,2,0.78481,-42.41888
-125.0,160.0,3,0.71459,-22.96053
-125.0,160.0,4,0.73695,-33.99774
-125.0,160.0,5,0.79978,-11.87234
-125.0,160.0,6,0.67901,-6.26873
-125.0,165.0,0,0.65499,-28.88824
-125.0,165.0,1,0.68766,-26.09675
-125.0,165.0,2,0.74604,-40.33149
-125.0,165.0,3,0.68933,-22.41795
-125.0,165.0,4,0.70892,-32.20937
-125.0,165.0,5,0.77298,-9.99465
-125.0,165.0,6,0.62154,-6.93287
-125.0,170.0,0,0.6272,-29.00658
-125.0,170.0,1,0.64784,-28.10509
-125.0,170.0,2,0.72363,-41.68073
-125.0,170.0,3,0.64553,-22.5823
-125.0,170.0,4,0.66895,-34.44026
-125.0,170.0,5,0.73031,-11.11284
-125.0,170.0,6,0.58301,-4.93715
-125.0,175.0,0,0.59305,-28.38491
-125.0,175.0,1,0.6077,-30.93909
-125.0,175.0,2,0.70694,-40.4201
-125.0,175.0,3,0.59329,-21.07033
-125.0,175.0,4,0.64013,-32.13032
-125.0,175.0,5,0.69814,-10.14352
-125.0,175.0,6,0.56208,-4.12907
-125.0,180.0,0,0.56934,-30.07695
-125.0,180.0,1,0.54711,-27.9805
-125.0,180.0,2,0.6753,-38.67981
-125.0,180.0,3,0.55067,-20.51456
-125.0,180.0,4,0.63097,-31.67586
-125.0,180.0,5,0.62852,-8.47912
-125.0,180.0,6,0.55805,-4.95685
-120.0,0.0,0,0.57109,-9.59238
-120.0,0.0,1,0.53539,-5.49656
-120.0,0.0,2,0.68267,-23.07251
-120.0,0.0,3,0.55733,-12.10374
-120.0,0.0,4,0.6104,-33.93485
-120.0,0.0,5,0.64201,-20.72834
-120.0,0.0,6,0.58006,-21.42838
-120.0,5.0,0,0.61061,-10.30776
-120.0,5.0,1,0.58154,-7.10758
-120.0,5.0,2,0.723,-24.19667
-120.0,5.0,3,0.61675,-14.13449
-120.0,5.0,4,0.6609,-32.95568
-120.0,5.0,5,0.69221,-21.1442
-120.0,5.0,6,0.63436,-21.36534
-120.0,10.0,0,0.64228,-9.90961
-120.0,10.0,1,0.62832,-7.76101
-120.0,10.0,2,0.77106,-24.87051
-120.0,10.0,3,0.6573,-13.98185
-120.0,10.0,4,0.72691,-32.98455
-120.0,10.0,5,0.74135,-21.27932
-120.0,10.0,6,0.6908,-20.85548
-120.0,15.0,0,0.6923,-9.2443
-120.0,15.0,1,0.67259,-7.13741
-120.0,15.0,2,0.81523,-26.50287
-120.0,15.0,3,0.70334,-13.67475
-120.0,15.0,4,0.75355,-33.45643
-120.0,15.0,5,0.78546,-20.82134
-120.0,15.0,6,0.71212,-21.56933
-120.0,20.0,0,0.73669,-10.79262
-120.0,20.0,1,0.71087,-9.98052
-120.0,20.0,2,0.85667,-26.72708
-120.0,20.0,3,0.72714,-14.75552
-120.0,20.0,4,0.77967,-35.66913
-120.0,20.0,5,0.80762,-20.75709
-120.0,20.0,6,0.73478,-22.48243
-120.0,25.0,0,0.77638,-11.16174
-120.0,25.0,1,0.7513,-10.96166
-120.0,25.0,2,0.88948,-28.32475
-120.0,25.0,3,0.75445,-14.88707
-120.0,25.0,4,0.79994,-35.42946
-120.0,25.0,5,0.81267,-21.23313
-120.0,25.0,6,0.73514,-22.16656
-120.0,30.0,0,0.8052,-8.38426
-120.0,30.0,1,0.77491,-11.60505
-120.0,30.0,2,0.91002,-28.78027
-120.0,30.0,3,0.78273,-15.22602
-120.0,30.0,4,0.81583,-36.69295
-120.0,30.0,5,0.82374,-19.81095
-120.0,30.0,6,0.74875,-20.44382
-120.0,35.0,0,0.83239,-10.11519
-120.0,35.0,1,0.81236,-11.95755
-120.0,35.0,2,0.93559,-28.26547
-120.0,35.0,3,0.7887,-16.1601
-120.0,35.0,4,0.82458,-36.67346
-120.0,35.0,5,0.83288,-22.0055
-120.0,35.0,6,0.77217,-20.36161
-120.0,40.0,0,0.85991,-11.23951
-120.0,40.0,1,0.83322,-12.3316
-120.0,40.0,2,0.94449,-29.96854
-120.0,40.0,3,0.79512,-17.62394
-120.0,40.0,4,0.83117,-38.6035
-120.0,40.0,5,0.85786,-22.80237
-120.0,40.0,6,0.80782,-20.03527
-120.0,45.0,0,0.88898,-14.514
-120.0,45.0,1,0.85265,-13.29113
-120.0,45.0,2,0.95831,-29.0677
-120.0,45.0,3,0.81416,-17.78154
-120.0,45.0,4,0.8458,-39.01059
-120.0,45.0,5,0.89026,-21.28961
-120.0,45.0,6,0.85936,-22.8292
-120.0,50.0,0,0.91947,-13.01349
-120.0,50.0,1,0.86672,-12.27045
-120.0,50.0,2,0.98351,-31.51737
-120.0,50.0,3,0.83667,-20.70899
-120.0,50.0,4,0.88247,-38.06076
-120.0,50.0,5,0.92815,-23.00523
-120.0,50.0,6,0.90831,-19.97378
-120.0,55.0,0,0.93262,-13.47328
-120.0,55.0,1,0.87444,-13.36688
-120.0,55.0,2,0.9815,-32.38394
-120.0,55.0,3,0.84649,-19.28978
-120.0,55.0,4,0.91399,-38.70991
-120.0,55.0,5,0.98458,-21.53153
-120.0,55.0,6,0.95211,-19.63043
-120.0,60.0,0,0.94436,-12.60668
-120.0,60.0,1,0.8926,-13.3045
-120.0,60.0,2,0.99628,-34.62193
-120.0,60.0,3,0.87136,-19.73153
-120.0,60.0,4,0.96077,-38.98341
-120.0,60.0,5,1.022,-22.80468
-120.0,60.0,6,0.96338,-21.47648
-120.0,65.0,0,0.96241,-13.22681
-120.0,65.0,1,0.88653,-14.07797
-120.0,65.0,2,1.01335,-33.28877
-120.0,65.0,3,0.89739,-21.56089
-120.0,65.0,4,0.98689,-38.34983
-120.0,65.0,5,1.03724,-21.30219
-120.0,65.0,6,0.95116,-18.27287
-120.0,70.0,0,0.96512,-14.97319
-120.0,70.0,1,0.89271,-15.15051
-120.0,70.0,2,1.01492,-34.74792
-120.0,70.0,3,0.93502,-22.72859
-120.0,70.0,4,1.01472,-39.31994
-120.0,70.0,5,1.04176,-19.57963
-120.0,70.0,6,0.94324,-17.97995
-120.0,75.0,0,0.97503,-18.74335
-120.0,75.0,1,0.90477,-17.15639
-120.0,75.0,2,1.02184,-36.4594
-120.0,75.0,3,0.95685,-20.90095
-120.0,75.0,4,1.03832,-39.02648
-120.0,75.0,5,1.03862,-21.87796
-120.0,75.0,6,0.92864,-17.59718
-120.0,80.0,0,0.97112,-16.30884
-120.0,80.0,1,0.90285,-20.25898
-120.0,80.0,2,1.04729,-36.39251
-120.0,80.0,3,0.98032,-20.83847
-120.0,80.0,4,1.03182,-37.50754
-120.0,80.0,5,1.02386,-18.1403
-120.0,80.0,6,0.93285,-16.57843
-120.0,85.0,0,0.97501,-16.60839
-120.0,85.0,1,0.89556,-19.51625
-120.0,85.0,2,1.06413,-36.18067
-120.0,85.0,3,0.98834,-23.33307
-120.0,85.0,4,1.02549,-39.15866
-120.0,85.0,5,1.01002,-21.73059
-120.0,85.0,6,0.94784,-16.60228
-120.0,90.0,0,0.96502,-16.49616
-120.0,90.0,1,0.9086,-18.81992
-120.0,90.0,2,1.08267,-38.62131
-120.0,90.0,3,0.99523,-22.93372
-120.0,90.0,4,1.01753,-39.76051
-120.0,90.0,5,1.00149,-18.17274
-120.0,90.0,6,0.98876,-16.53643
-120.0,95.0,0,0.96294,-17.98779
-120.0,95.0,1,0.89156,-20.89105
-120.0,95.0,2,1.09311,-38.69091
-120.0,95.0,3,0.99734,-24.05454
-120.0,95.0,4,0.97979,-40.57023
-120.0,95.0,5,0.99485,-20.6611
-120.0,95.0,6,1.00694,-14.52331
-120.0,100.0,0,0.95257,-18.30364
-120.0,100.0,1,0.89331,-21.75635
-120.0,100.0,2,1.10005,-37.10771
-120.0,100.0,3,0.98084,-24.07126
-120.0,100.0,4,0.97056,-40.0669
-120.0,100.0,5,1.0101,-18.31237
-120.0,100.0,6,1.01091,-13.58478
-120.0,105.0,0,0.93013,-21.35721
-120.0,105.0,1,0.90164,-21.84527
-120.0,105.0,2,1.10551,-40.02365
-120.0,105.0,3,0.95682,-23.42232
-120.0,105.0,4,0.96064,-38.96658
-120.0,105.0,5,1.03792,-18.28548
-120.0,105.0,6,1.00002,-13.29018
-120.0,110.0,0,0.92218,-22.63093
-120.0,110.0,1,0.89538,-23.84952
-120.0,110.0,2,1.095,-40.12258
-120.0,110.0,3,0.92941,-24.52444
-120.0,110.0,4,0.95001,-40.07016
-120.0,110.0,5,1.053,-18.98912
-120.0,110.0,6,0.95951,-12.12697
-120.0,115.0,0,0.90424,-22.27983
-120.0,115.0,1,0.88991,-24.76353
-120.0,115.0,2,1.0906,-42.08892
-120.0,115.0,3,0.91064,-25.96083
-120.0,115.0,4,0.94675,-38.60027
-120.0,115.0,5,1.03948,-16.48037
-120.0,115.0,6,0.92391,-12.00923
-120.0,120.0,0,0.87316,-21.84182
-120.0,120.0,1,0.88427,-25.0826
-120.0,120.0,2,1.06057,-39.84998
-120.0,120.0,3,0.87306,-25.06108
-120.0,120.0,4,0.95669,-37.57584
-120.0,120.0,5,1.02273,-16.52716
-120.0,120.0,6,0.8948,-11.87939
-120.0,125.0,0,0.86036,-24.61752
-120.0,125.0,1,0.87802,-25.51519
-120.0,125.0,2,1.0365,-41.44989
-120.0,125.0,3,0.85354,-25.16746
-120.0,125.0,4,0.96259,-38.26945
-120.0,125.0,5,0.97193,-16.44327
-120.0,125.0,6,0.87243,-9.69808
-120.0,130.0,0,0.83925,-24.98584
-120.0,130.0,1,0.86792,-26.54634
-120.0,130.0,2,1.00858,-39.73028
-120.0,130.0,3,0.83096,-24.67454
-120.0,130.0,4,0.94769,-36.26911
-120.0,130.0,5,0.94121,-15.55453
-120.0,130.0,6,0.86439,-8.1514
-120.0,135.0,0,0.81569,-24.94586
-120.0,135.0,1,0.85241,-26.07706
-120.0,135.0,2,0.96148,-42.11319
-120.0,135.0,3,0.82089,-25.40886
-120.0,135.0,4,0.93361,-35.43071
-120.0,135.0,5,0.90626,-14.1612
-120.0,135.0,6,0.86995,-6.86378
-120.0,140.0,0,0.79276,-24.23239
-120.0,140.0,1,0.82382,-25.59142
-120.0,140.0,2,0.92338,-41.18166
-120.0,140.0,3,0.80324,-24.40531
-120.0,140.0,4,0.89292,-35.22221
-120.0,140.0,5,0.85702,-14.29246
-120.0,140.0,6,0.86266,-8.39494
-120.0,145.0,0,0.75788,-26.65206
-120.0,145.0,1,0.81234,-29.03629
-120.0,145.0,2,0.8836,-41.18823
-120.0,145.0,3,0.78685,-23.64603
-120.0,145.0,4,0.86125,-34.13834
-120.0,145.0,5,0.82762,-13.84021
-120.0,145.0,6,0.84584,-7.0544
-120.0,150.0,0,0.73528,-27.58968
-120.0,150.0,1,0.77035,-26.8944
-120.0,150.0,2,0.83706,-41.56047
-120.0,150.0,3,0.78254,-22.61457
-120.0,150.0,4,0.81154,-34.08653
-120.0,150.0,5,0.81606,-12.24387
-120.0,150.0,6,0.8253,-4.1895
-120.0,155.0,0,0.71521,-27.525
-120.0,155.0,1,0.73974,-26.14622
-120.0,155.0,2,0.80859,-41.94569
-120.0,155.0,3,0.76569,-23.31843
-120.0,155.0,4,0.76565,-36.17877
-120.0,155.0,5,0.81871,-10.05828
-120.0,155.0,6,0.75842,-4.16416
-120.0,160.0,0,0.68695,-28.23832
-120.0,160.0,1,0.71617,-28.65015
-120.0,160.0,2,0.7827,-40.81861
-120.0,160.0,3,0.74264,-21.54472
-120.0,160.0,4,0.70369,-32.498
-120.0,160.0,5,0.79582,-10.5451
-120.0,160.0,6,0.70232,-4.1427
-120.0,165.0,0,0.65182,-29.40244
-120.0,165.0,1,0.6741,-28.57751
-120.0,165.0,2,0.74894,-41.48753
-120.0,165.0,3,0.70527,-22.72426
-120.0,165.0,4,0.66556,-31.28745
-120.0,165.0,5,0.78233,-11.34583
-120.0,165.0,6,0.65399,-2.51866
-120.0,170.0,0,0.61597,-31.59433
-120.0,170.0,1,0.62625,-30.30131
-120.0,170.0,2,0.71996,-41.7905
-120.0,170.0,3,0.66449,-23.80429
-120.0,170.0,4,0.64468,-30.49571
-120.0,170.0,5,0.73414,-7.86204
-120.0,170.0,6,0.60918,-3.56863
-120.0,175.0,0,0.60127,-29.59755
-120.0,175.0,1,0.59033,-27.15659
-120.0,175.0,2,0.6971,-43.5606
-120.0,175.0,3,0.60865,-20.50904
-120.0,175.0,4,0.63039,-30.21566
-120.0,175.0,5,0.69437,-5.93692
-120.0,175.0,6,0.59109,-2.07308
-120.0,180.0,0,0.56865,-31.01049
-120.0,180.0,1,0.5426,-29.31286
-120.0,180.0,2,0.66755,-42.06093
-120.0,180.0,3,0.56192,-18.43291
-120.0,180.0,4,0.61572,-28.79466
-120.0,180.0,5,0.6486,-5.79395
-120.0,180.0,6,0.58656,-0.63201
-115.0,0.0,0,0.57575,-11.58433
-115.0,0.0,1,0.52303,-6.80444
-115.0,0.0,2,0.67161,-23.30135
-115.0,0.0,3,0.58325,-11.24333
-115.0,0.0,4,0.59546,-30.98329
-115.0,0.0,5,0.62743,-17.15848
-115.0,0.0,6,0.61893,-20.51006
-115.0,5.0,0,0.61906,-11.82632
-115.0,5.0,1,0.57733,-7.34133
-115.0,5.0,2,0.72134,-23.77745
-115.0,5.0,3,0.63885,-11.97759
-115.0,5.0,4,0.64005,-33.23356
-115.0,5.0,5,0.68595,-19.33576
-115.0,5.0,6,0.66749,-19.97445
-115.0,10.0,0,0.65963,-11.73334
-115.0,10.0,1,0.62141,-7.1432
-115.0,10.0,2,0.77519,-24.41272
-115.0,10.0,3,0.68342,-12.80295
-115.0,10.0,4,0.69979,-30.55779
-115.0,10.0,5,0.73597,-20.52064
-115.0,10.0,6,0.72068,-21.10184
-115.0,15.0,0,0.69963,-9.61441
-115.0,15.0,1,0.66651,-6.82956
-115.0,15.0,2,0.81885,-25.25799
-115.0,15.0,3,0.71227,-12.53515
-115.0,15.0,4,0.73157,-33.66863
-115.0,15.0,5,0.77319,-17.30453
-115.0,15.0,6,0.75826,-19.99981
-115.0,20.0,0,0.73034,-11.46685
-115.0,20.0,1,0.70198,-8.25081
-115.0,20.0,2,0.85739,-25.5907
-115.0,20.0,3,0.75142,-12.78842
-115.0,20.0,4,0.77647,-35.20585
-115.0,20.0,5,0.78962,-19.21825
-115.0,20.0,6,0.77107,-19.69299
-115.0,25.0,0,0.77521,-9.80453
-115.0,25.0,1,0.73396,-11.86958
-115.0,25.0,2,0.87889,-26.1577
-115.0,25.0,3,0.78647,-15.00961
-115.0,25.0,4,0.77273,-35.33955
-115.0,25.0,5,0.80654,-18.62923
-115.0,25.0,6,0.76747,-20.72486
-115.0,30.0,0,0.80458,-12.32568
-115.0,30.0,1,0.77479,-10.31305
-115.0,30.0,2,0.91433,-27.76337
-115.0,30.0,3,0.80047,-16.80711
-115.0,30.0,4,0.78532,-34.72877
-115.0,30.0,5,0.81389,-18.76403
-115.0,30.0,6,0.78011,-20.58816
-115.0,35.0,0,0.84055,-12.32439
-115.0,35.0,1,0.80215,-11.3507
-115.0,35.0,2,0.93571,-28.12167
-115.0,35.0,3,0.81529,-15.61439
-115.0,35.0,4,0.79536,-34.39438
-115.0,35.0,5,0.8338,-19.09111
-115.0,35.0,6,0.81383,-18.89455
-115.0,40.0,0,0.86895,-11.81373
-115.0,40.0,1,0.82363,-11.8854
-115.0,40.0,2,0.95758,-30.27823
-115.0,40.0,3,0.82946,-17.40584
-115.0,40.0,4,0.80529,-35.17119
-115.0,40.0,5,0.85106,-19.70751
-115.0,40.0,6,0.84883,-17.82097
-115.0,45.0,0,0.90033,-12.99639
-115.0,45.0,1,0.8432,-11.94529
-115.0,45.0,2,0.95917,-29.72551
-115.0,45.0,3,0.82507,-17.59172
-115.0,45.0,4,0.8348,-35.55962
-115.0,45.0,5,0.88226,-20.11102
-115.0,45.0,6,0.90153,-15.66512
-115.0,50.0,0,0.92257,-12.61091
-115.0,50.0,1,0.85635,-11.00217
-115.0,50.0,2,0.97076,-31.19088
-115.0,50.0,3,0.85032,-19.47947
-115.0,50.0,4,0.85871,-37.03258
-115.0,50.0,5,0.92843,-18.93726
-115.0,50.0,6,0.94587,-15.90859
-115.0,55.0,0,0.9422,-14.56848
-115.0,55.0,1,0.87117,-13.31535
-115.0,55.0,2,0.9808,-31.40614
-115.0,55.0,3,0.86709,-19.68328
-115.0,55.0,4,0.89879,-35.34732
-115.0,55.0,5,0.97525,-19.97272
-115.0,55.0,6,0.97536,-18.38582
-115.0,60.0,0,0.95794,-14.8518
-115.0,60.0,1,0.88415,-13.92264
-115.0,60.0,2,0.98803,-32.83214
-115.0,60.0,3,0.89514,-19.22939
-115.0,60.0,4,0.93625,-39.23165
-115.0,60.0,5,1.0203,-19.79067
-115.0,60.0,6,0.99759,-17.95611
-115.0,65.0,0,0.97564,-15.28312
-115.0,65.0,1,0.88495,-17.72076
-115.0,65.0,2,0.99924,-33.60609
-115.0,65.0,3,0.9215,-19.51102
-115.0,65.0,4,0.97276,-36.64657
-115.0,65.0,5,1.03406,-19.82134
-115.0,65.0,6,0.99171,-18.38854
-115.0,70.0,0,0.96554,-14.08638
-115.0,70.0,1,0.87893,-17.21152
-115.0,70.0,2,1.0175,-35.04151
-115.0,70.0,3,0.95418,-22.72249
-115.0,70.0,4,1.00214,-37.26326
-115.0,70.0,5,1.04939,-17.99396
-115.0,70.0,6,0.97394,-15.31547
-115.0,75.0,0,0.98248,-17.84276
-115.0,75.0,1,0.88704,-16.43356
-115.0,75.0,2,1.02827,-36.10885
-115.0,75.0,3,0.97322,-22.5501
-115.0,75.0,4,1.00941,-37.64912
-115.0,75.0,5,1.0309,-18.15143
-115.0,75.0,6,0.95924,-16.67624
-115.0,80.0,0,0.98421,-17.27942
-115.0,80.0,1,0.8897,-19.53098
-115.0,80.0,2,1.04445,-37.33064
-115.0,80.0,3,1.00659,-21.09534
-115.0,80.0,4,1.01435,-36.8759
-115.0,80.0,5,1.0069,-18.28743
-115.0,80.0,6,0.97031,-15.31671
-115.0,85.0,0,0.98645,-19.84705
-115.0,85.0,1,0.88935,-19.53918
-115.0,85.0,2,1.05363,-38.15287
-115.0,85.0,3,1.0146,-21.95165
-115.0,85.0,4,1.00408,-37.5611
-115.0,85.0,5,0.99965,-17.70404
-115.0,85.0,6,0.98649,-14.31547
-115.0,90.0,0,0.97734,-19.55831
-115.0,90.0,1,0.88704,-21.23084
-115.0,90.0,2,1.0802,-36.06993
-115.0,90.0,3,1.0103,-22.78917
-115.0,90.0,4,0.9943,-36.53072
-115.0,90.0,5,0.99328,-18.73216
-115.0,90.0,6,1.01883,-11.12444
-115.0,95.0,0,0.96828,-19.00824
-115.0,95.0,1,0.90008,-22.17406
-115.0,95.0,2,1.09449,-36.354
-115.0,95.0,3,1.01969,-22.47521
-115.0,95.0,4,0.96818,-38.27046
-115.0,95.0,5,0.99194,-17.80196
-115.0,95.0,6,1.03427,-12.63219
-115.0,100.0,0,0.95441,-21.0267
-115.0,100.0,1,0.8893,-21.4348
-115.0,100.0,2,1.09215,-37.76673
-115.0,100.0,3,1.00063,-22.32368
-115.0,100.0,4,0.94909,-37.75494
-115.0,100.0,5,1.01346,-16.66166
-115.0,100.0,6,1.04724,-12.07355
-115.0,105.0,0,0.93905,-21.64343
-115.0,105.0,1,0.8865,-23.04256
-115.0,105.0,2,1.09477,-37.59115
-115.0,105.0,3,0.97365,-23.15977
-115.0,105.0,4,0.93306,-37.17693
-115.0,105.0,5,1.03516,-16.86839
-115.0,105.0,6,1.03758,-11.0164
-115.0,110.0,0,0.92957,-22.19403
-115.0,110.0,1,0.88743,-23.24961
-115.0,110.0,2,1.08448,-38.45015
-115.0,110.0,3,0.95707,-23.96075
-115.0,110.0,4,0.93687,-36.99571
-115.0,110.0,5,1.04615,-16.01267
-115.0,110.0,6,1.00768,-8.82236
-115.0,115.0,0,0.90998,-22.70817
-115.0,115.0,1,0.88427,-24.2863
-115.0,115.0,2,1.08144,-40.71738
-115.0,115.0,3,0.92803,-22.61981
-115.0,115.0,4,0.93367,-38.02073
-115.0,115.0,5,1.04043,-13.49381
-115.0,115.0,6,0.96731,-8.35324
-115.0,120.0,0,0.89174,-23.71135
-115.0,120.0,1,0.87777,-24.24066
-115.0,120.0,2,1.06613,-40.68416
-115.0,120.0,3,0.8851,-22.99985
-115.0,120.0,4,0.93899,-36.23351
-115.0,120.0,5,1.01503,-15.15397
-115.0,120.0,6,0.92411,-8.7239
-115.0,125.0,0,0.86551,-24.0399
-115.0,125.0,1,0.87398,-24.85673
-115.0,125.0,2,1.03174,-41.44618
-115.0,125.0,3,0.86621,-24.56853
-115.0,125.0,4,0.93614,-35.34768
-115.0,125.0,5,0.98013,-14.31569
-115.0,125.0,6,0.90994,-9.77973
-115.0,130.0,0,0.84505,-25.38858
-115.0,130.0,1,0.85795,-25.34975
-115.0,130.0,2,0.99695,-38.74855
-115.0,130.0,3,0.84707,-23.33128
-115.0,130.0,4,0.93418,-37.1227
-115.0,130.0,5,0.9316,-13.95399
-115.0,130.0,6,0.90309,-7.22446
-115.0,135.0,0,0.81763,-27.89041
-115.0,135.0,1,0.85181,-27.98076
-115.0,135.0,2,0.9546,-41.83904
-115.0,135.0,3,0.82411,-24.13644
-115.0,135.0,4,0.9123,-33.77914
-115.0,135.0,5,0.89231,-12.9903
-115.0,135.0,6,0.89591,-5.34504
-115.0,140.0,0,0.79844,-27.84951
-115.0,140.0,1,0.82242,-26.96403
-115.0,140.0,2,0.92251,-41.60174
-115.0,140.0,3,0.83196,-22.89117
-115.0,140.0,4,0.88875,-33.69009
-115.0,140.0,5,0.86697,-9.67925
-115.0,140.0,6,0.88953,-4.53159
-115.0,145.0,0,0.75736,-26.51353
-115.0,145.0,1,0.79867,-29.44904
-115.0,145.0,2,0.8775,-41.80511
-115.0,145.0,3,0.81988,-22.29311
-115.0,145.0,4,0.84308,-34.21769
-115.0,145.0,5,0.82328,-11.72318
-115.0,145.0,6,0.88249,-4.65839
-115.0,150.0,0,0.73991,-29.41048
-115.0,150.0,1,0.77053,-28.4276
-115.0,150.0,2,0.84454,-42.26193
-115.0,150.0,3,0.79667,-23.01859
-115.0,150.0,4,0.78744,-33.31329
-115.0,150.0,5,0.80689,-8.40237
-115.0,150.0,6,0.85459,-3.35804
-115.0,155.0,0,0.7165,-30.58186
-115.0,155.0,1,0.73586,-28.91982
-115.0,155.0,2,0.80853,-40.934
-115.0,155.0,3,0.78529,-23.19481
-115.0,155.0,4,0.73944,-31.27761
-115.0,155.0,5,0.80307,-8.30979
-115.0,155.0,6,0.78971,-2.90092
-115.0,160.0,0,0.68429,-31.99869
-115.0,160.0,1,0.70651,-27.50625
-115.0,160.0,2,0.77912,-41.97935
-115.0,160.0,3,0.75497,-21.97689
-115.0,160.0,4,0.69579,-31.15974
-115.0,160.0,5,0.80123,-7.9095
-115.0,160.0,6,0.74271,-2.4024
-115.0,165.0,0,0.65465,-30.7206
-115.0,165.0,1,0.65901,-29.93974
-115.0,165.0,2,0.75029,-40.86234
-115.0,165.0,3,0.71783,-21.72106
-115.0,165.0,4,0.65325,-31.58311
-115.0,165.0,5,0.77733,-7.40568
-115.0,165.0,6,0.67758,-2.31585
-115.0,170.0,0,0.63219,-29.36853
-115.0,170.0,1,0.62309,-30.71005
-115.0,170.0,2,0.71704,-41.24492
-115.0,170.0,3,0.67856,-20.20539
-115.0,170.0,4,0.635,-31.10477
-115.0,170.0,5,0.73399,-6.32659
-115.0,170.0,6,0.64516,-0.63094
-115.0,175.0,0,0.60622,-31.92756
-115.0,175.0,1,0.58145,-29.41165
-115.0,175.0,2,0.7007,-42.82306
-115.0,175.0,3,0.62692,-20.12667
-115.0,175.0,4,0.60858,-29.91228
-115.0,175.0,5,0.68489,-6.16248
-115.0,175.0,6,0.63237,-1.60419
-115.0,180.0,0,0.57552,-32.36421
-115.0,180.0,1,0.5381,-29.04246
-115.0,180.0,2,0.67621,-40.06462
-115.0,180.0,3,0.58566,-19.44716
-115.0,180.0,4,0.58273,-29.6033
-115.0,180.0,5,0.63209,-5.58565
-115.0,180.0,6,0.61575,1.5402
